ip,ms,x,y,z,
192.168.1.109,4821,-0.052734375,-0.41015625,0.92578125,
192.168.1.109,4824,-0.044921875,-0.400390625,0.927734375,
192.168.1.109,4826,-0.04296875,-0.392578125,0.90234375,
192.168.1.109,4829,-0.04296875,-0.3828125,0.9296875,
192.168.1.109,4831,-0.03125,-0.373046875,0.90625,
192.168.1.109,4834,-0.0390625,-0.353515625,0.8828125,
192.168.1.109,4837,-0.029296875,-0.353515625,0.8828125,
192.168.1.109,4839,-0.03125,-0.357421875,0.86328125,
192.168.1.109,4842,-0.033203125,-0.35546875,0.84765625,
192.168.1.109,4844,-0.03125,-0.341796875,0.845703125,
192.168.1.109,4847,-0.037109375,-0.328125,0.859375,
192.168.1.109,4849,-0.029296875,-0.30859375,0.8203125,
192.168.1.109,4852,-0.0234375,-0.30859375,0.818359375,
192.168.1.109,4854,-0.009765625,-0.298828125,0.79296875,
192.168.1.109,4857,0.0,-0.275390625,0.78515625,
192.168.1.109,4859,-0.005859375,-0.228515625,0.775390625,
192.168.1.109,4862,0.013671875,-0.2109375,0.767578125,
192.168.1.109,4865,-0.001953125,-0.158203125,0.8125,
192.168.1.109,4867,0.013671875,-0.154296875,0.7734375,
192.168.1.109,4870,0.005859375,-0.08984375,0.8046875,
192.168.1.109,4872,-0.0234375,-0.041015625,0.7734375,
192.168.1.109,4875,-0.001953125,0.0,0.80078125,
192.168.1.109,4877,0.005859375,0.03515625,0.814453125,
192.168.1.109,4880,-0.0078125,0.08984375,0.796875,
192.168.1.109,4883,0.009765625,0.12890625,0.806640625,
192.168.1.109,4885,0.013671875,0.142578125,0.8203125,
192.168.1.109,4888,0.0234375,0.1640625,0.84765625,
192.168.1.109,4890,0.0,0.19921875,0.86328125,
192.168.1.109,4893,0.0,0.244140625,0.892578125,
192.168.1.109,4895,0.0078125,0.275390625,0.89453125,
192.168.1.109,4898,0.01171875,0.29296875,0.939453125,
192.168.1.109,4901,0.029296875,0.314453125,0.943359375,
192.168.1.109,4903,0.046875,0.302734375,0.9921875,
192.168.1.109,4907,0.04296875,0.33984375,1.01171875,
192.168.1.109,4910,0.04296875,0.33984375,1.03125,
192.168.1.109,4912,0.044921875,0.349609375,1.05078125,
192.168.1.109,4915,0.052734375,0.357421875,1.080078125,
192.168.1.109,4917,0.052734375,0.365234375,1.1015625,
192.168.1.109,4920,0.056640625,0.373046875,1.123046875,
192.168.1.109,4922,0.06640625,0.388671875,1.154296875,
192.168.1.109,4925,0.0703125,0.3984375,1.169921875,
192.168.1.109,4927,0.07421875,0.408203125,1.173828125,
192.168.1.109,4930,0.078125,0.431640625,1.1796875,
192.168.1.109,4932,0.0859375,0.44921875,1.203125,
192.168.1.109,4935,0.087890625,0.466796875,1.205078125,
192.168.1.109,4937,0.08984375,0.486328125,1.1953125,
192.168.1.109,4940,0.095703125,0.5078125,1.2109375,
192.168.1.109,4942,0.080078125,0.533203125,1.208984375,
192.168.1.109,4946,0.08203125,0.564453125,1.216796875,
192.168.1.109,4949,0.09375,0.58984375,1.17578125,
192.168.1.109,4951,0.0703125,0.62109375,1.177734375,
192.168.1.109,4954,0.068359375,0.6328125,1.16015625,
192.168.1.109,4956,0.05859375,0.650390625,1.146484375,
192.168.1.109,4959,0.0390625,0.66796875,1.11328125,
192.168.1.109,4961,0.0390625,0.6640625,1.09375,
192.168.1.109,4964,0.05859375,0.66796875,1.072265625,
192.168.1.109,4966,0.0546875,0.677734375,1.087890625,
192.168.1.109,4969,0.05078125,0.66796875,1.0703125,
192.168.1.109,4972,0.060546875,0.662109375,1.033203125,
192.168.1.109,4974,0.0703125,0.642578125,1.01953125,
192.168.1.109,4977,0.078125,0.625,1.02734375,
192.168.1.109,4979,0.068359375,0.59765625,1.03125,
192.168.1.109,4982,0.076171875,0.56640625,1.041015625,
192.168.1.109,4984,0.056640625,0.544921875,1.037109375,
192.168.1.109,4987,0.068359375,0.5078125,1.060546875,
192.168.1.109,4989,0.0625,0.4921875,1.0390625,
192.168.1.109,4992,0.044921875,0.470703125,1.029296875,
192.168.1.109,4995,0.04296875,0.46484375,1.01953125,
192.168.1.109,4997,0.0625,0.455078125,1.0,
192.168.1.109,5000,0.0546875,0.43359375,1.009765625,
192.168.1.109,5002,0.056640625,0.408203125,1.0078125,
192.168.1.109,5005,0.064453125,0.396484375,0.96484375,
192.168.1.109,5007,0.05859375,0.38671875,0.9453125,
192.168.1.109,5010,0.046875,0.38671875,0.95703125,
192.168.1.109,5013,0.05859375,0.353515625,0.97265625,
192.168.1.109,5015,0.044921875,0.30859375,0.955078125,
192.168.1.109,5018,0.017578125,0.27734375,0.96875,
192.168.1.109,5021,-0.005859375,0.2578125,0.91015625,
192.168.1.109,5025,0.001953125,0.220703125,0.9140625,
192.168.1.109,5027,0.0078125,0.1796875,0.900390625,
192.168.1.109,5030,0.005859375,0.138671875,0.890625,
192.168.1.109,5034,-0.00390625,0.060546875,0.83984375,
192.168.1.109,5038,0.0,0.029296875,0.828125,
192.168.1.109,5040,0.00390625,0.00390625,0.791015625,
192.168.1.109,5043,0.00390625,-0.0390625,0.794921875,
192.168.1.109,5045,-0.013671875,-0.08203125,0.79296875,
192.168.1.109,5048,-0.025390625,-0.109375,0.767578125,
192.168.1.109,5050,-0.021484375,-0.16015625,0.775390625,
192.168.1.109,5053,-0.021484375,-0.21484375,0.771484375,
192.168.1.109,5055,-0.021484375,-0.24609375,0.744140625,
192.168.1.109,5058,-0.03515625,-0.287109375,0.744140625,
192.168.1.109,5060,-0.046875,-0.328125,0.751953125,
192.168.1.109,5063,-0.052734375,-0.365234375,0.759765625,
192.168.1.109,5065,-0.06640625,-0.400390625,0.76953125,
192.168.1.109,5068,-0.076171875,-0.4375,0.775390625,
192.168.1.109,5070,-0.080078125,-0.47265625,0.794921875,
192.168.1.109,5073,-0.080078125,-0.501953125,0.818359375,
192.168.1.109,5075,-0.087890625,-0.52734375,0.833984375,
192.168.1.109,5078,-0.09375,-0.55078125,0.861328125,
192.168.1.109,5080,-0.1015625,-0.576171875,0.88671875,
192.168.1.109,5083,-0.099609375,-0.599609375,0.908203125,
192.168.1.109,5085,-0.095703125,-0.6171875,0.939453125,
192.168.1.109,5088,-0.091796875,-0.6328125,0.966796875,
192.168.1.109,5090,-0.08984375,-0.640625,0.984375,
192.168.1.109,5093,-0.091796875,-0.6484375,1.001953125,
192.168.1.109,5095,-0.08984375,-0.6640625,1.015625,
192.168.1.109,5098,-0.087890625,-0.671875,1.015625,
192.168.1.109,5100,-0.095703125,-0.6796875,1.02734375,
192.168.1.109,5103,-0.09375,-0.68359375,1.0234375,
192.168.1.109,5106,-0.09765625,-0.689453125,1.021484375,
192.168.1.109,5108,-0.109375,-0.689453125,1.01953125,
192.168.1.109,5111,-0.115234375,-0.689453125,1.01953125,
192.168.1.109,5114,-0.12109375,-0.6953125,1.009765625,
192.168.1.109,5116,-0.130859375,-0.6953125,1.005859375,
192.168.1.109,5119,-0.12109375,-0.701171875,1.005859375,
192.168.1.109,5121,-0.12109375,-0.708984375,0.990234375,
192.168.1.109,5124,-0.126953125,-0.7109375,0.962890625,
192.168.1.109,5126,-0.119140625,-0.724609375,0.9765625,
192.168.1.109,5129,-0.13671875,-0.71875,0.96484375,
192.168.1.109,5132,-0.125,-0.7109375,0.953125,
192.168.1.109,5134,-0.1328125,-0.6953125,0.94140625,
192.168.1.109,5137,-0.12890625,-0.6875,0.935546875,
192.168.1.109,5140,-0.12109375,-0.689453125,0.912109375,
192.168.1.109,5142,-0.109375,-0.6796875,0.90234375,
192.168.1.109,5145,-0.091796875,-0.6796875,0.91015625,
192.168.1.109,5149,-0.091796875,-0.642578125,0.89453125,
192.168.1.109,5151,-0.103515625,-0.62890625,0.8984375,
192.168.1.109,5154,-0.099609375,-0.615234375,0.888671875,
192.168.1.109,5156,-0.091796875,-0.607421875,0.865234375,
192.168.1.109,5159,-0.08984375,-0.607421875,0.86328125,
192.168.1.109,5161,-0.08203125,-0.595703125,0.861328125,
192.168.1.109,5164,-0.08203125,-0.5859375,0.859375,
192.168.1.109,5168,-0.08203125,-0.560546875,0.841796875,
192.168.1.109,5170,-0.09375,-0.53515625,0.888671875,
192.168.1.109,5172,-0.05859375,-0.501953125,0.890625,
192.168.1.109,5175,-0.037109375,-0.47265625,0.861328125,
192.168.1.109,5177,-0.04296875,-0.44921875,0.853515625,
192.168.1.109,5180,-0.05078125,-0.400390625,0.853515625,
192.168.1.109,5183,-0.041015625,-0.353515625,0.8203125,
192.168.1.109,5185,-0.03515625,-0.333984375,0.830078125,
192.168.1.109,5188,-0.025390625,-0.3046875,0.828125,
192.168.1.109,5190,-0.013671875,-0.265625,0.8203125,
192.168.1.109,5193,-0.00390625,-0.228515625,0.841796875,
192.168.1.109,5195,-0.00390625,-0.185546875,0.8359375,
192.168.1.109,5198,-0.00390625,-0.14453125,0.8359375,
192.168.1.109,5200,0.001953125,-0.0859375,0.8203125,
192.168.1.109,5203,0.009765625,-0.056640625,0.865234375,
192.168.1.109,5205,-0.01171875,-0.029296875,0.861328125,
192.168.1.109,5208,-0.025390625,0.009765625,0.80078125,
192.168.1.109,5210,-0.001953125,0.037109375,0.826171875,
192.168.1.109,5213,0.005859375,0.107421875,0.849609375,
192.168.1.109,5216,0.021484375,0.158203125,0.8515625,
192.168.1.109,5218,0.048828125,0.20703125,0.849609375,
192.168.1.109,5221,0.0546875,0.2421875,0.892578125,
192.168.1.109,5223,0.064453125,0.294921875,0.912109375,
192.168.1.109,5226,0.064453125,0.35546875,0.94921875,
192.168.1.109,5229,0.052734375,0.3984375,0.953125,
192.168.1.109,5231,0.05859375,0.451171875,0.9375,
192.168.1.109,5234,0.064453125,0.48046875,0.92578125,
192.168.1.109,5236,0.056640625,0.52734375,0.955078125,
192.168.1.109,5239,0.0625,0.576171875,0.99609375,
192.168.1.109,5241,0.076171875,0.62109375,0.994140625,
192.168.1.109,5244,0.095703125,0.658203125,1.00390625,
192.168.1.109,5247,0.095703125,0.71875,1.029296875,
192.168.1.109,5249,0.10546875,0.76171875,1.10546875,
192.168.1.109,5252,0.103515625,0.767578125,1.177734375,
192.168.1.109,5254,0.083984375,0.791015625,1.169921875,
192.168.1.109,5258,0.099609375,0.822265625,1.189453125,
192.168.1.109,5261,0.109375,0.837890625,1.18359375,
192.168.1.109,5264,0.12109375,0.853515625,1.189453125,
192.168.1.109,5266,0.119140625,0.875,1.1953125,
192.168.1.109,5270,0.125,0.9296875,1.212890625,
192.168.1.109,5274,0.130859375,0.947265625,1.24609375,
192.168.1.109,5277,0.11328125,0.9765625,1.248046875,
192.168.1.109,5279,0.115234375,0.990234375,1.279296875,
192.168.1.109,5282,0.09765625,1.01171875,1.283203125,
192.168.1.109,5284,0.1171875,1.01953125,1.2734375,
192.168.1.109,5287,0.103515625,1.03125,1.275390625,
192.168.1.109,5289,0.08984375,1.052734375,1.25390625,
192.168.1.109,5292,0.078125,1.05078125,1.25390625,
192.168.1.109,5294,0.07421875,1.048828125,1.25390625,
192.168.1.109,5297,0.07421875,1.052734375,1.2421875,
192.168.1.109,5299,0.07421875,1.05078125,1.23828125,
192.168.1.109,5302,0.076171875,1.037109375,1.216796875,
192.168.1.109,5304,0.06640625,1.037109375,1.197265625,
192.168.1.109,5307,0.05859375,1.03515625,1.1796875,
192.168.1.109,5309,0.056640625,1.009765625,1.154296875,
192.168.1.109,5312,0.0546875,0.98046875,1.12890625,
192.168.1.109,5314,0.04296875,0.943359375,1.1015625,
192.168.1.109,5317,0.033203125,0.916015625,1.0703125,
192.168.1.109,5319,0.03515625,0.873046875,1.04296875,
192.168.1.109,5322,0.033203125,0.814453125,1.0234375,
192.168.1.109,5324,0.029296875,0.755859375,1.00390625,
192.168.1.109,5327,0.0234375,0.703125,0.98046875,
192.168.1.109,5329,0.015625,0.6484375,0.962890625,
192.168.1.109,5332,0.013671875,0.58984375,0.935546875,
192.168.1.109,5335,0.013671875,0.53125,0.91796875,
192.168.1.109,5337,0.01953125,0.46484375,0.896484375,
192.168.1.109,5340,0.021484375,0.392578125,0.875,
192.168.1.109,5342,0.0234375,0.328125,0.84765625,
192.168.1.109,5345,0.025390625,0.25,0.82421875,
192.168.1.109,5347,0.03125,0.17578125,0.79296875,
192.168.1.109,5350,0.02734375,0.09375,0.763671875,
192.168.1.109,5352,0.0234375,0.021484375,0.736328125,
192.168.1.109,5355,0.017578125,-0.056640625,0.712890625,
192.168.1.109,5358,0.009765625,-0.130859375,0.6796875,
192.168.1.109,5360,0.001953125,-0.20703125,0.6484375,
192.168.1.109,5363,-0.01171875,-0.27734375,0.62890625,
192.168.1.109,5365,-0.021484375,-0.357421875,0.609375,
192.168.1.109,5368,-0.02734375,-0.427734375,0.591796875,
192.168.1.109,5370,-0.041015625,-0.490234375,0.59765625,
192.168.1.109,5373,-0.05078125,-0.552734375,0.6015625,
192.168.1.109,5376,-0.080078125,-0.603515625,0.603515625,
192.168.1.109,5378,-0.083984375,-0.669921875,0.6171875,
192.168.1.109,5381,-0.08984375,-0.71875,0.630859375,
192.168.1.109,5383,-0.099609375,-0.77734375,0.658203125,
192.168.1.109,5386,-0.1328125,-0.822265625,0.6953125,
192.168.1.109,5390,-0.14453125,-0.912109375,0.77734375,
192.168.1.109,5393,-0.150390625,-0.955078125,0.783203125,
192.168.1.109,5395,-0.142578125,-0.986328125,0.833984375,
192.168.1.109,5399,-0.15234375,-1.013671875,0.88671875,
192.168.1.109,5401,-0.162109375,-1.025390625,0.91015625,
192.168.1.109,5404,-0.162109375,-1.0546875,0.974609375,
192.168.1.109,5406,-0.14453125,-1.068359375,0.9921875,
192.168.1.109,5409,-0.154296875,-1.072265625,0.98828125,
192.168.1.109,5411,-0.171875,-1.080078125,0.984375,
192.168.1.109,5414,-0.18359375,-1.07421875,1.017578125,
192.168.1.109,5416,-0.1953125,-1.06640625,1.044921875,
192.168.1.109,5419,-0.1953125,-1.0546875,1.048828125,
192.168.1.109,5422,-0.2109375,-1.046875,1.048828125,
192.168.1.109,5424,-0.21875,-1.041015625,1.056640625,
192.168.1.109,5427,-0.212890625,-1.029296875,1.025390625,
192.168.1.109,5429,-0.216796875,-1.015625,1.021484375,
192.168.1.109,5432,-0.2265625,-1.005859375,1.001953125,
192.168.1.109,5434,-0.21484375,-0.9921875,0.98046875,
192.168.1.109,5437,-0.205078125,-0.98828125,0.97265625,
192.168.1.109,5439,-0.2265625,-0.96484375,0.9375,
192.168.1.109,5442,-0.21484375,-0.955078125,0.904296875,
192.168.1.109,5444,-0.220703125,-0.92578125,0.8828125,
192.168.1.109,5447,-0.208984375,-0.91015625,0.865234375,
192.168.1.109,5449,-0.203125,-0.90234375,0.837890625,
192.168.1.109,5452,-0.203125,-0.890625,0.802734375,
192.168.1.109,5454,-0.185546875,-0.884765625,0.75,
192.168.1.109,5457,-0.177734375,-0.8671875,0.740234375,
192.168.1.109,5460,-0.166015625,-0.84765625,0.724609375,
192.168.1.109,5462,-0.1640625,-0.837890625,0.697265625,
192.168.1.109,5465,-0.146484375,-0.818359375,0.669921875,
192.168.1.109,5467,-0.14453125,-0.78515625,0.669921875,
192.168.1.109,5470,-0.146484375,-0.74609375,0.634765625,
192.168.1.109,5472,-0.1328125,-0.69140625,0.615234375,
192.168.1.109,5475,-0.140625,-0.6484375,0.626953125,
192.168.1.109,5478,-0.13671875,-0.599609375,0.5859375,
192.168.1.109,5480,-0.130859375,-0.529296875,0.5703125,
192.168.1.109,5483,-0.107421875,-0.4765625,0.57421875,
192.168.1.109,5485,-0.08984375,-0.4140625,0.55078125,
192.168.1.109,5488,-0.095703125,-0.35546875,0.57421875,
192.168.1.109,5491,-0.068359375,-0.28515625,0.568359375,
192.168.1.109,5493,-0.09765625,-0.2265625,0.59765625,
192.168.1.109,5496,-0.107421875,-0.154296875,0.5859375,
192.168.1.109,5500,-0.09375,-0.041015625,0.61328125,
192.168.1.109,5502,-0.06640625,0.01171875,0.630859375,
192.168.1.109,5505,-0.0625,0.0625,0.66015625,
192.168.1.109,5507,-0.05078125,0.1171875,0.6875,
192.168.1.109,5510,-0.037109375,0.166015625,0.712890625,
192.168.1.109,5512,-0.03125,0.212890625,0.74609375,
192.168.1.109,5515,-0.017578125,0.2578125,0.7734375,
192.168.1.109,5517,0.0,0.3046875,0.802734375,
192.168.1.109,5521,0.0,0.318359375,0.845703125,
192.168.1.109,5524,0.01171875,0.35546875,0.810546875,
192.168.1.109,5526,0.029296875,0.369140625,0.8359375,
192.168.1.109,5529,0.03125,0.451171875,0.880859375,
192.168.1.109,5531,0.021484375,0.51171875,0.84765625,
192.168.1.109,5534,0.029296875,0.58203125,0.92578125,
192.168.1.109,5536,0.056640625,0.64453125,0.94140625,
192.168.1.109,5539,0.060546875,0.703125,1.04296875,
192.168.1.109,5541,0.078125,0.75,1.060546875,
192.168.1.109,5544,0.08984375,0.802734375,1.11328125,
192.168.1.109,5546,0.107421875,0.8515625,1.1328125,
192.168.1.109,5549,0.115234375,0.884765625,1.166015625,
192.168.1.109,5551,0.146484375,0.958984375,1.2421875,
192.168.1.109,5554,0.099609375,1.03515625,1.2890625,
192.168.1.109,5556,0.123046875,1.029296875,1.220703125,
192.168.1.109,5559,0.12109375,1.099609375,1.244140625,
192.168.1.109,5561,0.099609375,1.130859375,1.26171875,
192.168.1.109,5564,0.11328125,1.169921875,1.314453125,
192.168.1.109,5566,0.134765625,1.181640625,1.34375,
192.168.1.109,5569,0.1640625,1.20703125,1.345703125,
192.168.1.109,5572,0.158203125,1.232421875,1.341796875,
192.168.1.109,5574,0.15234375,1.2578125,1.349609375,
192.168.1.109,5577,0.154296875,1.267578125,1.357421875,
192.168.1.109,5579,0.126953125,1.298828125,1.376953125,
192.168.1.109,5582,0.11328125,1.333984375,1.365234375,
192.168.1.109,5584,0.119140625,1.337890625,1.353515625,
192.168.1.109,5587,0.12890625,1.333984375,1.353515625,
192.168.1.109,5590,0.142578125,1.33203125,1.359375,
192.168.1.109,5592,0.140625,1.318359375,1.384765625,
192.168.1.109,5595,0.13671875,1.298828125,1.37890625,
192.168.1.109,5597,0.146484375,1.275390625,1.33984375,
192.168.1.109,5600,0.12890625,1.255859375,1.306640625,
192.168.1.109,5603,0.126953125,1.212890625,1.3125,
192.168.1.109,5605,0.142578125,1.158203125,1.267578125,
192.168.1.109,5608,0.15234375,1.111328125,1.306640625,
192.168.1.109,5610,0.134765625,1.0703125,1.30859375,
192.168.1.109,5613,0.138671875,1.009765625,1.185546875,
192.168.1.109,5617,0.13671875,0.978515625,1.193359375,
192.168.1.109,5619,0.16015625,0.921875,1.154296875,
192.168.1.109,5622,0.16015625,0.876953125,1.134765625,
192.168.1.109,5625,0.158203125,0.833984375,1.08203125,
192.168.1.109,5627,0.14453125,0.779296875,1.02734375,
192.168.1.109,5630,0.142578125,0.724609375,0.98046875,
192.168.1.109,5632,0.146484375,0.662109375,0.931640625,
192.168.1.109,5635,0.14453125,0.587890625,0.87890625,
192.168.1.109,5637,0.138671875,0.5234375,0.833984375,
192.168.1.109,5640,0.134765625,0.45703125,0.79296875,
192.168.1.109,5642,0.126953125,0.38671875,0.7421875,
192.168.1.109,5645,0.115234375,0.3203125,0.701171875,
192.168.1.109,5647,0.099609375,0.25,0.662109375,
192.168.1.109,5650,0.083984375,0.181640625,0.619140625,
192.168.1.109,5652,0.06640625,0.119140625,0.58984375,
192.168.1.109,5655,0.056640625,0.0546875,0.572265625,
192.168.1.109,5657,0.04296875,-0.005859375,0.564453125,
192.168.1.109,5660,0.03125,-0.0625,0.564453125,
192.168.1.109,5662,0.013671875,-0.111328125,0.54296875,
192.168.1.109,5665,0.001953125,-0.162109375,0.515625,
192.168.1.109,5667,0.001953125,-0.2265625,0.525390625,
192.168.1.109,5670,-0.01953125,-0.29296875,0.5234375,
192.168.1.109,5672,-0.0234375,-0.365234375,0.515625,
192.168.1.109,5675,-0.05078125,-0.42578125,0.529296875,
192.168.1.109,5677,-0.06640625,-0.48046875,0.548828125,
192.168.1.109,5680,-0.08984375,-0.55078125,0.572265625,
192.168.1.109,5682,-0.103515625,-0.625,0.5859375,
192.168.1.109,5685,-0.1015625,-0.6953125,0.583984375,
192.168.1.109,5687,-0.107421875,-0.75390625,0.59375,
192.168.1.109,5690,-0.115234375,-0.830078125,0.623046875,
192.168.1.109,5693,-0.11328125,-0.916015625,0.625,
192.168.1.109,5695,-0.111328125,-0.982421875,0.64453125,
192.168.1.109,5698,-0.125,-1.048828125,0.673828125,
192.168.1.109,5700,-0.146484375,-1.11328125,0.689453125,
192.168.1.109,5703,-0.166015625,-1.173828125,0.703125,
192.168.1.109,5706,-0.17578125,-1.228515625,0.72265625,
192.168.1.109,5708,-0.1796875,-1.291015625,0.74609375,
192.168.1.109,5711,-0.181640625,-1.34765625,0.7734375,
192.168.1.109,5714,-0.173828125,-1.404296875,0.810546875,
192.168.1.109,5716,-0.16796875,-1.44921875,0.8359375,
192.168.1.109,5719,-0.177734375,-1.482421875,0.859375,
192.168.1.109,5721,-0.181640625,-1.515625,0.908203125,
192.168.1.109,5724,-0.203125,-1.529296875,0.927734375,
192.168.1.109,5727,-0.212890625,-1.541015625,0.916015625,
192.168.1.109,5731,-0.21875,-1.546875,0.9609375,
192.168.1.109,5733,-0.23046875,-1.548828125,0.96484375,
192.168.1.109,5737,-0.2421875,-1.548828125,0.958984375,
192.168.1.109,5740,-0.25390625,-1.537109375,0.951171875,
192.168.1.109,5742,-0.263671875,-1.52734375,0.94921875,
192.168.1.109,5745,-0.271484375,-1.515625,0.962890625,
192.168.1.109,5747,-0.265625,-1.4765625,0.955078125,
192.168.1.109,5750,-0.259765625,-1.431640625,0.955078125,
192.168.1.109,5752,-0.232421875,-1.400390625,0.935546875,
192.168.1.109,5755,-0.23828125,-1.357421875,0.92578125,
192.168.1.109,5757,-0.21875,-1.318359375,0.904296875,
192.168.1.109,5760,-0.205078125,-1.25390625,0.904296875,
192.168.1.109,5762,-0.208984375,-1.212890625,0.875,
192.168.1.109,5765,-0.19140625,-1.16015625,0.873046875,
192.168.1.109,5767,-0.166015625,-1.111328125,0.84375,
192.168.1.109,5770,-0.15234375,-1.05859375,0.826171875,
192.168.1.109,5772,-0.140625,-1.00390625,0.806640625,
192.168.1.109,5775,-0.107421875,-0.935546875,0.783203125,
192.168.1.109,5777,-0.08984375,-0.845703125,0.779296875,
192.168.1.109,5780,-0.072265625,-0.75390625,0.767578125,
192.168.1.109,5782,-0.044921875,-0.65625,0.7578125,
192.168.1.109,5785,-0.03125,-0.560546875,0.736328125,
192.168.1.109,5787,-0.01953125,-0.453125,0.751953125,
192.168.1.109,5790,-0.0078125,-0.341796875,0.7421875,
192.168.1.109,5793,0.0,-0.21875,0.751953125,
192.168.1.109,5795,0.0078125,-0.111328125,0.759765625,
192.168.1.109,5798,0.033203125,0.001953125,0.759765625,
192.168.1.109,5800,0.033203125,0.115234375,0.77734375,
192.168.1.109,5803,0.03515625,0.224609375,0.787109375,
192.168.1.109,5805,0.052734375,0.3203125,0.8046875,
192.168.1.109,5808,0.072265625,0.5,1.009765625,
192.168.1.109,5810,0.04296875,0.556640625,0.94921875,
192.168.1.109,5813,0.05859375,0.609375,0.884765625,
192.168.1.109,5816,0.0625,0.689453125,0.81640625,
192.168.1.109,5818,0.060546875,0.75390625,0.837890625,
192.168.1.109,5821,0.0546875,0.85546875,0.84765625,
192.168.1.109,5823,0.068359375,0.91796875,0.861328125,
192.168.1.109,5826,0.10546875,0.99609375,0.9140625,
192.168.1.109,5829,0.12109375,1.029296875,0.93359375,
192.168.1.109,5831,0.11328125,1.078125,0.98828125,
192.168.1.109,5834,0.14453125,1.130859375,1.029296875,
192.168.1.109,5837,0.146484375,1.1953125,1.048828125,
192.168.1.109,5839,0.162109375,1.232421875,1.072265625,
192.168.1.109,5842,0.1875,1.279296875,1.154296875,
192.168.1.109,5846,0.203125,1.369140625,1.22265625,
192.168.1.109,5848,0.169921875,1.3984375,1.259765625,
192.168.1.109,5851,0.1640625,1.4296875,1.30078125,
192.168.1.109,5853,0.166015625,1.455078125,1.34375,
192.168.1.109,5856,0.158203125,1.453125,1.37109375,
192.168.1.109,5859,0.142578125,1.451171875,1.392578125,
192.168.1.109,5861,0.12890625,1.458984375,1.408203125,
192.168.1.109,5864,0.130859375,1.451171875,1.427734375,
192.168.1.109,5866,0.1328125,1.423828125,1.435546875,
192.168.1.109,5868,0.134765625,1.390625,1.431640625,
192.168.1.109,5871,0.1328125,1.34765625,1.431640625,
192.168.1.109,5874,0.130859375,1.306640625,1.41796875,
192.168.1.109,5876,0.123046875,1.267578125,1.388671875,
192.168.1.109,5879,0.11328125,1.224609375,1.353515625,
192.168.1.109,5881,0.10546875,1.1796875,1.30859375,
192.168.1.109,5884,0.1015625,1.140625,1.259765625,
192.168.1.109,5886,0.095703125,1.09765625,1.212890625,
192.168.1.109,5889,0.091796875,1.048828125,1.158203125,
192.168.1.109,5891,0.095703125,0.994140625,1.09375,
192.168.1.109,5894,0.1015625,0.9375,1.03125,
192.168.1.109,5896,0.09765625,0.8828125,0.990234375,
192.168.1.109,5899,0.09375,0.818359375,0.9375,
192.168.1.109,5901,0.0859375,0.748046875,0.87890625,
192.168.1.109,5904,0.080078125,0.67578125,0.82421875,
192.168.1.109,5906,0.07421875,0.58984375,0.76953125,
192.168.1.109,5909,0.06640625,0.5078125,0.71484375,
192.168.1.109,5911,0.0546875,0.412109375,0.669921875,
192.168.1.109,5914,0.04296875,0.3203125,0.60546875,
192.168.1.109,5917,0.029296875,0.224609375,0.5703125,
192.168.1.109,5919,0.021484375,0.126953125,0.5390625,
192.168.1.109,5922,0.015625,0.01953125,0.517578125,
192.168.1.109,5924,0.001953125,-0.0703125,0.517578125,
192.168.1.109,5927,0.001953125,-0.208984375,0.4765625,
192.168.1.109,5929,-0.009765625,-0.32421875,0.484375,
192.168.1.109,5932,-0.01171875,-0.45703125,0.48828125,
192.168.1.109,5935,-0.017578125,-0.587890625,0.498046875,
192.168.1.109,5937,-0.01953125,-0.720703125,0.505859375,
192.168.1.109,5940,-0.03125,-0.837890625,0.521484375,
192.168.1.109,5942,-0.041015625,-0.9375,0.544921875,
192.168.1.109,5945,-0.05078125,-1.029296875,0.57421875,
192.168.1.109,5948,-0.064453125,-1.115234375,0.59375,
192.168.1.109,5950,-0.068359375,-1.19140625,0.611328125,
192.168.1.109,5953,-0.083984375,-1.25390625,0.642578125,
192.168.1.109,5956,-0.107421875,-1.306640625,0.673828125,
192.168.1.109,5958,-0.12109375,-1.3515625,0.677734375,
192.168.1.109,5963,-0.138671875,-1.44140625,0.78125,
192.168.1.109,5965,-0.14453125,-1.458984375,0.8359375,
192.168.1.109,5968,-0.13671875,-1.462890625,0.89453125,
192.168.1.109,5970,-0.134765625,-1.458984375,0.953125,
192.168.1.109,5972,-0.1328125,-1.439453125,1.029296875,
192.168.1.109,5975,-0.123046875,-1.404296875,1.111328125,
192.168.1.109,5977,-0.126953125,-1.36328125,1.1875,
192.168.1.109,5980,-0.119140625,-1.314453125,1.2578125,
192.168.1.109,5982,-0.123046875,-1.2578125,1.310546875,
192.168.1.109,5986,-0.123046875,-1.201171875,1.376953125,
192.168.1.109,5989,-0.12890625,-1.1328125,1.427734375,
192.168.1.109,5991,-0.1328125,-1.078125,1.40234375,
192.168.1.109,5994,-0.126953125,-1.029296875,1.416015625,
192.168.1.109,5996,-0.1328125,-0.98828125,1.380859375,
192.168.1.109,5999,-0.12890625,-0.95703125,1.375,
192.168.1.109,6002,-0.12109375,-0.931640625,1.302734375,
192.168.1.109,6004,-0.1328125,-0.9140625,1.267578125,
192.168.1.109,6007,-0.109375,-0.90234375,1.271484375,
192.168.1.109,6009,-0.1015625,-0.8828125,1.2109375,
192.168.1.109,6012,-0.10546875,-0.84765625,1.15625,
